date,loan.total,loan.kospi,loan.kosdaq,lend.total,lend.kospi,lend.kosdaq,lottery,equity.backed.loan
2003-05-20,182002,142321,39681,0,0,0,0,0
2003-05-19,181045,141482,39563,0,0,0,0,0
2003-05-16,178468,139480,38988,0,0,0,0,0
2003-05-15,177549,138221,39328,0,0,0,0,0
2003-05-14,179738,139901,39837,0,0,0,0,0
2003-05-13,181701,142124,39577,0,0,0,0,0
2003-05-12,177962,139425,38537,0,0,0,0,0
2003-05-09,177034,138974,38060,0,0,0,0,0
2003-05-07,175956,139167,36789,0,0,0,0,0
2003-05-06,176947,140707,36240,0,0,0,0,0
2003-05-02,180435,144629,35806,0,0,0,0,0
2003-04-30,177892,143406,34486,0,0,0,0,0
2003-04-29,177986,143327,34659,0,0,0,0,0
2003-04-28,176349,142034,34315,0,0,0,0,0
2003-04-25,172489,138662,33827,0,0,0,0,0
2003-04-24,171991,137876,34115,0,0,0,0,0
2003-04-23,168211,134624,33587,0,0,0,0,0
2003-04-22,166774,134198,32576,0,0,0,0,0
2003-04-21,163951,132061,31890,0,0,0,0,0
2003-04-18,163591,131017,32574,0,0,0,0,0
2003-04-17,162857,130721,32136,0,0,0,0,0
2003-04-16,163876,132205,31671,0,0,0,0,0
2003-04-15,163484,132697,30787,0,0,0,0,0
2003-04-14,162680,132242,30438,0,0,0,0,0
2003-04-11,159748,129697,30051,0,0,0,0,0
2003-04-10,160612,129733,30879,0,0,0,0,0
2003-04-09,164710,133349,31361,0,0,0,0,0
2003-04-08,162625,132514,30111,0,0,0,0,0
2003-04-07,161009,130834,30175,0,0,0,0,0
2003-04-04,161359,130562,30797,0,0,0,0,0
2003-04-03,159242,128811,30431,0,0,0,0,0
2003-04-02,157805,126953,30852,0,0,0,0,0
2003-04-01,161578,129546,32032,0,0,0,0,0
2003-03-31,158144,126415,31729,0,0,0,0,0
2003-03-28,158259,126649,31610,0,0,0,0,0
2003-03-27,156700,126302,30398,0,0,0,0,0
2003-03-26,158984,128231,30753,0,0,0,0,0
2003-03-25,161389,130126,31263,0,0,0,0,0
2003-03-24,160000,128706,31294,0,0,0,0,0
2003-03-21,156671,124602,32069,0,0,0,0,0
2003-03-20,156187,124101,32086,0,0,0,0,0
2003-03-19,152809,121246,31563,0,0,0,0,0
2003-03-18,157885,125416,32469,0,0,0,0,0
2003-03-17,156361,123417,32944,0,0,0,0,0
2003-03-14,157963,124498,33465,0,0,0,0,0
2003-03-13,157888,125057,32831,0,0,0,0,0
2003-03-12,161544,128425,33119,0,0,0,0,0
2003-03-11,165664,131543,34121,0,0,0,0,0
2003-03-10,166162,131717,34445,0,0,0,0,0
2003-03-07,169877,135195,34682,0,0,0,0,0
2003-03-06,174164,138036,36128,0,0,0,0,0
2003-03-05,176684,139698,36986,0,0,0,0,0
2003-03-04,179843,142562,37281,0,0,0,0,0
2003-03-03,179930,142791,37139,0,0,0,0,0
2003-02-28,182366,144265,38101,0,0,0,0,0
2003-02-27,184802,146398,38404,0,0,0,0,0
2003-02-26,187643,149436,38207,0,0,0,0,0
2003-02-25,190635,152919,37716,0,0,0,0,0
2003-02-24,188443,151480,36963,0,0,0,0,0
2003-02-21,190755,154084,36671,0,0,0,0,0
2003-02-20,194762,157381,37381,0,0,0,0,0
2003-02-19,195465,158069,37396,0,0,0,0,0
2003-02-18,192473,156079,36394,0,0,0,0,0
2003-02-17,191162,155179,35983,0,0,0,0,0
2003-02-14,192298,156463,35835,0,0,0,0,0
2003-02-13,192112,156445,35667,0,0,0,0,0
2003-02-12,193284,157660,35624,0,0,0,0,0
2003-02-11,195300,159929,35371,0,0,0,0,0
2003-02-10,196309,161013,35296,0,0,0,0,0
2003-02-07,197814,162655,35159,0,0,0,0,0
2003-02-06,199369,163939,35430,0,0,0,0,0
2003-02-05,199829,164547,35282,0,0,0,0,0
2003-02-04,199418,164389,35029,0,0,0,0,0
2003-02-03,199375,164414,34961,0,0,0,0,0
2003-01-30,200726,165665,35061,0,0,0,0,0
2003-01-29,200817,165944,34873,0,0,0,0,0
2003-01-28,202080,167102,34978,0,0,0,0,0
2003-01-27,205845,170114,35731,0,0,0,0,0
2003-01-24,207846,171670,36176,0,0,0,0,0
2003-01-23,211007,174071,36936,0,0,0,0,0
2003-01-22,211595,174523,37072,0,0,0,0,0
2003-01-21,214585,177089,37496,0,0,0,0,0
2003-01-20,216960,178973,37987,0,0,0,0,0
2003-01-17,220162,182227,37935,0,0,0,0,0
2003-01-16,220538,182379,38159,0,0,0,0,0
2003-01-15,219081,181453,37628,0,0,0,0,0
2003-01-14,220459,182710,37749,0,0,0,0,0
2003-01-13,223356,185375,37981,0,0,0,0,0
2003-01-10,219923,182492,37431,0,0,0,0,0
2003-01-09,220257,182747,37510,0,0,0,0,0
2003-01-08,221451,183150,38301,0,0,0,0,0
2003-01-07,222866,184208,38658,0,0,0,0,0
2003-01-06,220199,181765,38434,0,0,0,0,0
2003-01-03,216909,179653,37256,0,0,0,0,0
2003-01-02,219433,181748,37685,0,0,0,0,0
2002-12-31,220465,182823,37642,0,0,0,0,0
2002-12-30,220601,182936,37665,0,0,0,0,0
2002-12-27,220971,183509,37462,0,0,0,0,0
2002-12-26,222353,184698,37655,0,0,0,0,0
2002-12-24,228739,190293,38446,0,0,0,0,0
2002-12-23,232680,193768,38912,0,0,0,0,0
2002-12-20,225952,187624,38328,0,0,0,0,0
2002-12-18,223537,185215,38322,0,0,0,0,0
2002-12-17,222214,183780,38434,0,0,0,0,0
2002-12-16,216784,179887,36897,0,0,0,0,0
2002-12-13,213569,177400,36169,0,0,0,0,0
2002-12-12,209131,173468,35663,0,0,0,0,0
2002-12-11,207837,172426,35411,0,0,0,0,0
2002-12-10,210777,175433,35344,0,0,0,0,0
2002-12-09,208337,173825,34512,0,0,0,0,0
2002-12-06,208281,174585,33696,0,0,0,0,0
2002-12-05,213256,179502,33754,0,0,0,0,0
2002-12-04,212845,179219,33626,0,0,0,0,0
2002-12-03,207160,174982,32178,0,0,0,0,0
2002-12-02,205620,173661,31959,0,0,0,0,0
2002-11-29,204917,172477,32440,0,0,0,0,0
2002-11-28,199954,167738,32216,0,0,0,0,0
2002-11-27,195424,164136,31288,0,0,0,0,0
2002-11-26,194517,163719,30798,0,0,0,0,0
2002-11-25,200247,169693,30554,0,0,0,0,0
2002-11-22,204118,172442,31676,0,0,0,0,0
2002-11-21,205389,173860,31529,0,0,0,0,0
2002-11-20,206258,174956,31302,0,0,0,0,0
2002-11-19,209313,177656,31657,0,0,0,0,0
2002-11-18,208150,176286,31864,0,0,0,0,0
2002-11-15,208258,175679,32579,0,0,0,0,0
2002-11-14,208128,175537,32591,0,0,0,0,0
2002-11-13,208362,175910,32452,0,0,0,0,0
2002-11-12,207950,175787,32163,0,0,0,0,0
2002-11-11,206075,174072,32003,0,0,0,0,0
2002-11-08,208303,176412,31891,0,0,0,0,0
2002-11-07,209543,177679,31864,0,0,0,0,0
2002-11-06,210556,178465,32091,0,0,0,0,0
2002-11-05,207655,175574,32081,0,0,0,0,0
2002-11-04,206172,174109,32063,0,0,0,0,0
2002-11-01,207003,174614,32389,0,0,0,0,0
2002-10-31,208113,175334,32779,0,0,0,0,0
2002-10-30,209578,177044,32534,0,0,0,0,0
2002-10-29,207530,175647,31883,0,0,0,0,0
2002-10-28,208404,176744,31660,0,0,0,0,0
2002-10-25,206778,175456,31322,0,0,0,0,0
2002-10-24,204593,173148,31445,0,0,0,0,0
2002-10-23,203740,172808,30932,0,0,0,0,0
2002-10-22,205155,174312,30843,0,0,0,0,0
2002-10-21,207209,176423,30786,0,0,0,0,0
2002-10-18,207450,176499,30951,0,0,0,0,0
2002-10-17,211192,179777,31415,0,0,0,0,0
2002-10-16,212236,180948,31288,0,0,0,0,0
2002-10-15,212691,181040,31651,2,2,0,0,0
2002-10-14,213431,181107,32324,2,2,0,0,0
2002-10-11,214121,181746,32375,0,0,0,0,0
2002-10-10,216151,183556,32595,0,0,0,0,0
2002-10-09,218936,185913,33023,0,0,0,0,0
2002-10-08,222931,189588,33343,0,0,0,0,0
2002-10-07,225433,191870,33563,0,0,0,0,0
2002-10-04,228663,194671,33992,0,0,0,0,0
2002-10-02,228987,194980,34007,0,0,0,0,0
2002-10-01,234407,199563,34844,0,0,0,0,0
2002-09-30,236926,201690,35236,0,0,0,0,0
2002-09-27,238159,202493,35666,0,0,0,0,0
2002-09-26,238188,202404,35784,0,0,0,0,0
2002-09-25,240212,204282,35930,0,0,0,0,0
2002-09-24,245237,208882,36355,0,0,0,0,0
2002-09-23,245473,209268,36205,0,0,0,0,0
2002-09-19,245280,209019,36261,0,0,0,0,0
2002-09-18,241428,204742,36686,0,0,0,0,0
2002-09-17,242605,206057,36548,0,0,0,0,0
2002-09-16,243452,206936,36516,0,0,0,0,0
2002-09-13,245488,208990,36498,0,0,0,0,0
2002-09-12,242437,206622,35815,0,0,0,0,0
2002-09-11,242304,206258,36046,0,0,0,0,0
2002-09-10,248587,211237,37350,0,0,0,0,0
2002-09-09,251533,213510,38023,0,0,0,0,0
2002-09-06,251837,213766,38071,0,0,0,0,0
2002-09-05,252727,214393,38334,0,0,0,0,0
2002-09-04,253841,216282,37559,0,0,0,0,0
2002-09-03,254567,217194,37373,0,0,0,0,0
2002-09-02,247348,210398,36950,0,0,0,0,0
2002-08-30,244503,208188,36315,0,0,0,0,0
2002-08-29,242719,206267,36452,0,0,0,0,0
2002-08-28,240834,204329,36505,0,0,0,0,0
2002-08-27,241594,205106,36488,0,0,0,0,0
2002-08-26,245262,208492,36770,0,0,0,0,0
2002-08-23,248436,211543,36893,0,0,0,0,0
2002-08-22,247589,211234,36355,0,0,0,0,0
2002-08-21,249287,213709,35578,0,0,0,0,0
2002-08-20,252804,217196,35608,0,0,0,0,0
2002-08-19,257717,222387,35330,0,0,0,0,0
2002-08-16,259969,224926,35043,0,0,0,0,0
2002-08-14,261048,226106,34942,0,0,0,0,0
2002-08-13,265599,230328,35271,0,0,0,0,0
2002-08-12,265041,230004,35037,0,0,0,0,0
2002-08-09,264561,229313,35248,0,0,0,0,0
2002-08-08,265351,230604,34747,0,0,0,0,0
2002-08-07,267785,232783,35002,0,0,0,0,0
2002-08-06,271790,236437,35353,0,0,0,0,0
2002-08-05,272315,236931,35384,0,0,0,0,0
2002-08-02,274936,239383,35553,0,0,0,0,0
2002-08-01,275820,240412,35408,0,0,0,0,0
2002-07-31,271837,237124,34713,0,0,0,0,0
2002-07-30,273566,238930,34636,0,0,0,0,0
2002-07-29,276999,242472,34527,0,0,0,0,0
2002-07-26,278449,244351,34098,0,0,0,0,0
2002-07-25,278572,244765,33807,20,20,0,0,0
2002-07-24,278418,245277,33141,0,0,0,0,0
2002-07-23,285991,251983,34008,0,0,0,0,0
2002-07-22,287874,253882,33992,0,0,0,0,0
2002-07-19,292384,258834,33550,0,0,0,0,0
2002-07-18,295554,262257,33297,0,0,0,0,0
2002-07-16,297356,265012,32344,0,0,0,0,0
2002-07-15,297690,265758,31932,0,0,0,0,0
2002-07-12,295995,264416,31579,0,0,0,0,0
2002-07-11,289524,258803,30721,0,0,0,0,0
2002-07-10,287848,257495,30353,0,0,0,0,0
2002-07-09,294573,264582,29991,0,0,0,0,0
2002-07-08,299286,269542,29744,0,0,0,0,0
2002-07-05,300713,271566,29147,0,0,0,0,0
2002-07-04,300638,271723,28915,0,0,0,0,0
2002-07-03,304669,275410,29259,0,0,0,0,0
2002-07-02,304110,275249,28861,0,0,0,0,0
2002-06-29,309467,281061,28406,0,0,0,0,0
2002-06-28,309467,281061,28406,0,0,0,0,0
2002-06-27,321861,292629,29232,0,0,0,0,0
2002-06-26,330267,300503,29764,0,0,0,0,0
2002-06-25,338508,308556,29952,0,0,0,0,0
2002-06-24,338900,309796,29104,0,0,0,0,0
2002-06-22,340742,312174,28568,0,0,0,0,0
2002-06-21,341544,312860,28684,0,0,0,0,0
2002-06-20,347817,318853,28964,0,0,0,0,0
2002-06-19,350892,322112,28780,0,0,0,0,0
2002-06-18,356357,328094,28263,0,0,0,0,0
2002-06-17,359649,331845,27804,0,0,0,0,0
2002-06-15,359501,332556,26945,0,0,0,0,0
2002-06-14,359598,332653,26945,0,0,0,0,0
2002-06-12,358316,331937,26379,0,0,0,0,0
2002-06-11,359878,334050,25828,0,0,0,0,0
2002-06-10,360979,335363,25616,0,0,0,0,0
2002-06-08,362785,338103,24682,0,0,0,0,0
2002-06-07,363090,338408,24682,0,0,0,0,0
2002-06-05,364108,340423,23685,0,0,0,0,0
2002-06-04,368364,345251,23113,0,0,0,0,0
2002-06-03,370040,347376,22664,0,0,0,0,0
2002-06-01,373430,351339,22091,0,0,0,0,0
2002-05-31,373573,351482,22091,0,0,0,0,0
2002-05-30,374092,352974,21118,0,0,0,0,0
2002-05-29,377086,356754,20332,0,0,0,0,0
2002-05-28,379313,359510,19803,0,0,0,0,0
2002-05-27,381638,362163,19475,0,0,0,0,0
2002-05-25,382154,363305,18849,0,0,0,0,0
2002-05-24,382243,363394,18849,319,319,0,0,0
2002-05-23,381671,363915,17756,319,319,0,0,0
2002-05-22,384700,367128,17572,319,319,0,0,0
2002-05-21,382699,366287,16412,0,0,0,0,0
2002-05-20,367981,352314,15667,0,0,0,0,0
2002-05-18,380889,366171,14718,0,0,0,0,0
2002-05-17,380957,366239,14718,0,0,0,0,0
2002-05-16,382781,369886,12895,0,0,0,0,0
2002-05-15,381373,369341,12032,0,0,0,0,0
2002-05-14,379531,368429,11102,0,0,0,0,0
2002-05-13,381763,371478,10285,0,0,0,0,0
2002-05-11,379404,370423,8981,0,0,0,0,0
2002-05-10,379485,370503,8982,0,0,0,0,0
2002-05-09,373607,366592,7015,0,0,0,0,0
2002-05-08,371822,365478,6344,0,0,0,0,0
2002-05-07,373256,367916,5340,0,0,0,0,0
2002-05-06,370944,366438,4506,0,0,0,0,0
2002-05-04,354660,352727,1933,0,0,0,0,0
2002-05-03,355290,352912,2378,0,0,0,0,0
2002-05-02,357831,356578,1253,0,0,0,0,0
2002-04-30,350127,350127,0,0,0,0,0,0
2002-04-29,362656,362656,0,0,0,0,0,0
2002-04-27,368512,368512,0,0,0,0,0,0
2002-04-26,383736,383736,0,0,0,0,0,0
2002-04-25,378954,378954,0,0,0,0,0,0
2002-04-24,375519,375519,0,0,0,0,0,0
2002-04-23,376514,376514,0,0,0,0,0,0
2002-04-22,374737,374737,0,0,0,0,0,0
2002-04-20,370787,370787,0,0,0,0,0,0
2002-04-19,374416,374416,0,0,0,0,0,0
2002-04-18,375864,375864,0,0,0,0,0,0
2002-04-17,374858,374858,0,0,0,0,0,0
2002-04-16,373016,373016,0,0,0,0,0,0
2002-04-15,368868,368868,0,0,0,0,0,0
2002-04-13,361303,361303,0,0,0,0,0,0
2002-04-12,361391,361391,0,0,0,0,0,0
2002-04-11,359582,359582,0,0,0,0,0,0
2002-04-10,362784,362784,0,0,0,0,0,0
2002-04-09,362650,362650,0,0,0,0,0,0
2002-04-08,359981,359981,0,0,0,0,0,0
2002-04-06,352200,352200,0,0,0,0,0,0
2002-04-04,352288,352288,0,0,0,0,0,0
2002-04-03,349039,349039,0,0,0,0,0,0
2002-04-02,347944,347944,0,0,0,0,0,0
2002-04-01,350301,350301,0,9,9,0,0,0
2002-03-30,347235,347235,0,59,59,0,0,0
2002-03-29,347266,347266,0,59,59,0,0,0
2002-03-28,340549,340549,0,70,70,0,0,0
2002-03-27,342989,342989,0,70,70,0,0,0
2002-03-26,340679,340679,0,59,59,0,0,0
2002-03-25,333706,333706,0,59,59,0,0,0
2002-03-23,331765,331765,0,59,59,0,0,0
2002-03-22,331847,331847,0,59,59,0,0,0
2002-03-21,329503,329503,0,48,48,0,0,0
2002-03-20,325930,325930,0,48,48,0,0,0
2002-03-19,322785,322785,0,38,38,0,0,0
2002-03-18,317738,317738,0,28,28,0,0,0
2002-03-16,311977,311977,0,9,9,0,0,0
2002-03-15,311983,311983,0,8,8,0,0,0
2002-03-14,305166,305166,0,9,9,0,0,0
2002-03-13,298803,298803,0,9,9,0,0,0
2002-03-12,293064,293064,0,9,9,0,0,0
2002-03-11,291476,291476,0,28,28,0,0,0
2002-03-09,289397,289397,0,28,28,0,0,0
2002-03-08,289421,289421,0,28,28,0,0,0
2002-03-07,285709,285709,0,56,56,0,0,0
2002-03-06,288641,288641,0,56,56,0,0,0
2002-03-05,290971,290971,0,56,56,0,0,0
2002-03-04,289116,289116,0,42,42,0,0,0
2002-03-02,285723,285723,0,28,28,0,0,0
2002-02-28,285801,285801,0,28,28,0,0,0
2002-02-27,286859,286859,0,30,30,0,0,0
2002-02-26,283431,283431,0,9,9,0,0,0
2002-02-25,284634,284634,0,9,9,0,0,0
2002-02-23,272805,272805,0,9,9,0,0,0
2002-02-22,273029,273029,0,9,9,0,0,0
2002-02-21,283290,283290,0,9,9,0,0,0
2002-02-20,280723,280723,0,8,8,0,0,0
2002-02-19,277320,277320,0,9,9,0,0,0
2002-02-18,274807,274807,0,9,9,0,0,0
2002-02-16,267954,267954,0,0,0,0,0,0
2002-02-15,270829,270829,0,0,0,0,0,0
2002-02-14,265197,265197,0,0,0,0,0,0
2002-02-09,263600,263600,0,0,0,0,0,0
2002-02-08,263762,263762,0,0,0,0,0,0
2002-02-07,259634,259634,0,0,0,0,0,0
2002-02-06,259363,259363,0,0,0,0,0,0
2002-02-05,261618,261618,0,0,0,0,0,0
2002-02-04,260699,260699,0,0,0,0,0,0
2002-02-02,258131,258131,0,0,0,0,0,0
2002-02-01,258133,258133,0,0,0,0,0,0
2002-01-31,258920,258920,0,26,26,0,0,0
2002-01-30,253204,253204,0,27,27,0,0,0
2002-01-29,253204,253204,0,27,27,0,0,0
2002-01-28,253161,253161,0,8,8,0,0,0
2002-01-26,250693,250693,0,8,8,0,0,0
2002-01-25,250701,250701,0,8,8,0,0,0
2002-01-24,246327,246327,0,8,8,0,0,0
2002-01-23,242086,242086,0,8,8,0,0,0
2002-01-22,240315,240315,0,8,8,0,0,0
2002-01-21,239703,239703,0,28,28,0,0,0
2002-01-19,237028,237028,0,28,28,0,0,0
2002-01-18,237126,237126,0,28,28,0,0,0
2002-01-17,234969,234969,0,28,28,0,0,0
2002-01-16,230033,230033,0,28,28,0,0,0
2002-01-15,225948,225948,0,28,28,0,0,0
2002-01-14,230405,230405,0,28,28,0,0,0
2002-01-12,224688,224688,0,28,28,0,0,0
2002-01-11,224733,224733,0,28,28,0,0,0
2002-01-10,217252,217252,0,28,28,0,0,0
2002-01-09,214871,214871,0,47,47,0,0,0
2002-01-08,211720,211720,0,36,36,0,0,0
2002-01-07,212808,212808,0,43,43,0,0,0
2002-01-05,217105,217105,0,38,38,0,0,0
2002-01-04,217145,217145,0,38,38,0,0,0
2002-01-03,219018,219018,0,38,38,0,0,0
2002-01-02,216990,216990,0,38,38,0,0,0
2001-12-31,213960,213960,0,54,54,0,0,0
2001-12-29,214403,214403,0,54,54,0,0,0
2001-12-28,211931,211931,0,59,59,0,0,0
2001-12-27,211931,211931,0,59,59,0,0,0
2001-12-26,208509,208509,0,59,59,0,0,0
2001-12-24,208055,208055,0,59,59,0,0,0
2001-12-22,202005,202005,0,72,72,0,0,0
2001-12-21,202027,202027,0,72,72,0,0,0
2001-12-20,202225,202225,0,72,72,0,0,0
2001-12-19,204039,204039,0,72,72,0,0,0
2001-12-18,206668,206668,0,72,72,0,0,0
2001-12-17,205042,205042,0,72,72,0,0,0
2001-12-15,197436,197436,0,91,91,0,0,0
2001-12-14,197472,197472,0,91,91,0,0,0
2001-12-13,189346,189346,0,116,116,0,0,0
2001-12-12,189346,189346,0,117,117,0,0,0
2001-12-11,182382,182382,0,144,144,0,0,0
2001-12-10,179827,179827,0,123,123,0,0,0
2001-12-08,177366,177366,0,119,119,0,0,0
2001-12-07,181856,181856,0,119,119,0,0,0
2001-12-06,180543,180543,0,94,94,0,0,0
2001-12-05,174832,174832,0,95,95,0,0,0
2001-12-04,169687,169687,0,96,96,0,0,0
2001-12-03,162523,162523,0,96,96,0,0,0
2001-12-01,158957,158957,0,96,96,0,0,0
2001-11-30,158988,158988,0,95,95,0,0,0
2001-11-29,158120,158120,0,96,96,0,0,0
2001-11-28,155400,155400,0,110,110,0,0,0
2001-11-27,155819,155819,0,96,96,0,0,0
2001-11-26,151065,151065,0,204,204,0,0,0
2001-11-24,144082,144082,0,204,204,0,0,0
2001-11-23,144092,144092,0,204,204,0,0,0
2001-11-22,143295,143295,0,96,96,0,0,0
2001-11-21,145634,145634,0,96,96,0,0,0
2001-11-20,142239,142239,0,134,134,0,0,0
2001-11-19,141451,141451,0,158,158,0,0,0
2001-11-17,140523,140523,0,158,158,0,0,0
2001-11-16,140564,140564,0,158,158,0,0,0
2001-11-15,137318,137318,0,158,158,0,0,0
2001-11-14,137381,137381,0,158,158,0,0,0
2001-11-13,135451,135451,0,158,158,0,0,0
2001-11-12,132284,132284,0,158,158,0,0,0
2001-11-10,131812,131812,0,158,158,0,0,0
2001-11-09,131845,131845,0,158,158,0,0,0
2001-11-08,132844,132844,0,158,158,0,0,0
2001-11-07,132396,132396,0,159,159,0,0,0
2001-11-06,132407,132407,0,170,170,0,0,0
2001-11-05,133067,133067,0,170,170,0,0,0
2001-11-03,132688,132688,0,170,170,0,0,0
2001-11-02,132710,132710,0,170,170,0,0,0
2001-11-01,131709,131709,0,170,170,0,0,0
2001-10-31,130616,130616,0,170,170,0,0,0
2001-10-30,130841,130841,0,171,171,0,0,0
2001-10-29,130127,130127,0,171,171,0,0,0
2001-10-27,129713,129713,0,152,152,0,0,0
2001-10-26,129784,129784,0,152,152,0,0,0
2001-10-25,129504,129504,0,142,142,0,0,0
2001-10-24,128021,128021,0,142,142,0,0,0
2001-10-23,126850,126850,0,142,142,0,0,0
2001-10-22,125459,125459,0,155,155,0,0,0
2001-10-20,125866,125866,0,140,140,0,0,0
2001-10-19,125874,125874,0,140,140,0,0,0
2001-10-18,125054,125054,0,118,118,0,0,0
2001-10-17,125323,125323,0,118,118,0,0,0
2001-10-16,124985,124985,0,135,135,0,0,0
2001-10-15,123210,123210,0,147,147,0,0,0
2001-10-13,123264,123264,0,170,170,0,0,0
2001-10-12,123302,123302,0,170,170,0,0,0
2001-10-11,122418,122418,0,170,170,0,0,0
2001-10-10,120611,120611,0,170,170,0,0,0
2001-10-09,121573,121573,0,156,156,0,0,0
2001-10-08,123264,123264,0,147,147,0,0,0
2001-10-06,124207,124207,0,144,144,0,0,0
2001-10-05,124306,124306,0,144,144,0,0,0
2001-10-04,122648,122648,0,116,116,0,0,0
2001-09-29,120987,120987,0,116,116,0,0,0
2001-09-28,121133,121133,0,116,116,0,0,0
2001-09-27,122225,122225,0,116,116,0,0,0
2001-09-26,122253,122253,0,106,106,0,0,0
2001-09-25,122174,122174,0,106,106,0,0,0
2001-09-24,122067,122067,0,106,106,0,0,0
2001-09-22,124178,124178,0,106,106,0,0,0
2001-09-21,124388,124388,0,105,105,0,0,0
2001-09-20,124009,124009,0,72,72,0,0,0
2001-09-19,121406,121406,0,72,72,0,0,0
2001-09-18,126316,126316,0,53,53,0,0,0
2001-09-17,130805,130805,0,53,53,0,0,0
2001-09-15,134504,134504,0,52,52,0,0,0
2001-09-14,134575,134575,0,53,53,0,0,0
2001-09-13,143219,143219,0,46,46,0,0,0
2001-09-12,145734,145734,0,54,54,0,0,0
2001-09-11,147297,147297,0,54,54,0,0,0
2001-09-10,147049,147049,0,54,54,0,0,0
2001-09-08,147249,147249,0,49,49,0,0,0
2001-09-07,147352,147352,0,49,49,0,0,0
2001-09-06,146957,146957,0,49,49,0,0,0
2001-09-05,145847,145847,0,49,49,0,0,0
2001-09-04,148019,148019,0,49,49,0,0,0
2001-09-03,149988,149988,0,66,66,0,0,0
2001-09-01,152960,152960,0,104,104,0,0,0
2001-08-31,153023,153023,0,104,104,0,0,0
2001-08-30,155590,155590,0,66,66,0,0,0
2001-08-29,156700,156700,0,70,70,0,0,0
2001-08-28,158900,158900,0,70,70,0,0,0
2001-08-27,161838,161838,0,70,70,0,0,0
2001-08-25,165217,165217,0,70,70,0,0,0
2001-08-24,165234,165234,0,69,69,0,0,0
2001-08-23,164063,164063,0,70,70,0,0,0
2001-08-22,163374,163374,0,70,70,0,0,0
2001-08-21,165042,165042,0,70,70,0,0,0
2001-08-20,166449,166449,0,70,70,0,0,0
2001-08-18,168932,168932,0,67,67,0,0,0
2001-08-17,168948,168948,0,67,67,0,0,0
2001-08-16,168787,168787,0,62,62,0,0,0
2001-08-14,168373,168373,0,88,88,0,0,0
2001-08-13,167793,167793,0,88,88,0,0,0
2001-08-11,168266,168266,0,62,62,0,0,0
2001-08-10,168312,168312,0,62,62,0,0,0
2001-08-09,166366,166366,0,62,62,0,0,0
2001-08-08,165473,165473,0,62,62,0,0,0
2001-08-07,164799,164799,0,60,60,0,0,0
2001-08-06,165058,165058,0,56,56,0,0,0
2001-08-04,166669,166669,0,47,47,0,0,0
2001-08-03,166812,166812,0,47,47,0,0,0
2001-08-02,166163,166163,0,47,47,0,0,0
2001-08-01,165586,165586,0,47,47,0,0,0
2001-07-31,166378,166378,0,41,41,0,0,0
2001-07-30,165482,165482,0,39,39,0,0,0
2001-07-28,164857,164857,0,39,39,0,0,0
2001-07-27,164870,164870,0,39,39,0,0,0
2001-07-26,164340,164340,0,37,37,0,0,0
2001-07-25,165770,165770,0,0,0,0,0,0
2001-07-24,168906,168906,0,22,22,0,0,0
2001-07-23,169642,169642,0,48,48,0,0,0
2001-07-21,170865,170865,0,83,83,0,0,0
2001-07-20,171021,171021,0,83,83,0,0,0
2001-07-19,172375,172375,0,85,85,0,0,0
2001-07-18,174222,174222,0,93,93,0,0,0
2001-07-16,172013,172013,0,77,77,0,0,0
2001-07-14,173273,173273,0,61,61,0,0,0
2001-07-13,173318,173318,0,61,61,0,0,0
2001-07-12,172067,172067,0,61,61,0,0,0
2001-07-11,172743,172743,0,58,58,0,0,0
2001-07-10,175792,175792,0,56,56,0,0,0
2001-07-09,176935,176935,0,51,51,0,0,0
2001-07-07,176281,176281,0,64,64,0,0,0
2001-07-06,176369,176369,0,64,64,0,0,0
2001-07-05,177293,177293,0,50,50,0,0,0
2001-07-04,176402,176402,0,50,50,0,0,0
2001-07-03,175538,175538,0,67,67,0,0,0
2001-07-02,174471,174471,0,73,73,0,0,0
2001-06-30,174923,174923,0,59,59,0,0,0
2001-06-29,174940,174940,0,59,59,0,0,0
2001-06-28,175614,175614,0,45,45,0,0,0
2001-06-27,176245,176245,0,45,45,0,0,0
2001-06-26,175571,175571,0,45,45,0,0,0
2001-06-25,173482,173482,0,45,45,0,0,0
2001-06-23,173469,173469,0,45,45,0,0,0
2001-06-22,173476,173476,0,45,45,0,0,0
2001-06-21,173624,173624,0,29,29,0,0,0
2001-06-20,173329,173329,0,29,29,0,0,0
2001-06-19,172618,172618,0,45,45,0,0,0
2001-06-18,168869,168869,0,50,50,0,0,0
2001-06-16,168869,168869,0,50,50,0,0,0
2001-06-15,168938,168938,0,50,50,0,0,0
2001-06-14,167009,167009,0,45,45,0,0,0
2001-06-13,164453,164453,0,45,45,0,0,0
2001-06-12,162427,162427,0,38,38,0,0,0
2001-06-11,158423,158423,0,38,38,0,0,0
2001-06-09,158166,158166,0,38,38,0,0,0
2001-06-08,158217,158217,0,38,38,0,0,0
2001-06-07,158083,158083,0,31,31,0,0,0
2001-06-05,157870,157870,0,31,31,0,0,0
2001-06-04,159179,159179,0,60,60,0,0,0
2001-06-02,160263,160263,0,59,59,0,0,0
2001-06-01,160305,160305,0,59,59,0,0,0
2001-05-31,158080,158080,0,59,59,0,0,0
2001-05-29,158318,158318,0,59,59,0,0,0
2001-05-28,153677,153677,0,59,59,0,0,0
2001-05-26,148203,148203,0,59,59,0,0,0
